,datetime,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,month,hour_sin,hour_cos
7772,2005-01-28 14:00:00,28/01/2005,14.00.00,2.1,994.0,7.3,279.0,793.0,174.0,997.0,836.0,4.7,47.2,0.4075,14,4,1,-0.4999999999999998,-0.8660254037844388
7773,2005-01-28 15:00:00,28/01/2005,15.00.00,1.6,932.0,5.1,248.0,888.0,167.0,920.0,669.0,4.2,49.5,0.4118,15,4,1,-0.7071067811865471,-0.7071067811865479
7774,2005-01-28 16:00:00,28/01/2005,16.00.00,1.3,891.0,3.9,193.0,949.0,138.0,860.0,600.0,3.4,50.7,0.3991,16,4,1,-0.8660254037844384,-0.5000000000000004
7775,2005-01-28 17:00:00,28/01/2005,17.00.00,1.9,,,256.0,,164.0,,,,,,17,4,1,-0.9659258262890684,-0.2588190451025206
7776,2005-01-28 18:00:00,28/01/2005,18.00.00,2.4,,,288.0,,190.0,,,,,,18,4,1,-1.0,-1.8369701987210294e-16
7777,2005-01-28 19:00:00,28/01/2005,19.00.00,3.0,,,300.0,,198.0,,,,,,19,4,1,-0.9659258262890684,0.2588190451025203
7778,2005-01-28 20:00:00,28/01/2005,20.00.00,1.9,,,224.0,,155.0,,,,,,20,4,1,-0.8660254037844386,0.5000000000000001
7779,2005-01-28 21:00:00,28/01/2005,21.00.00,1.8,,,219.0,,153.0,,,,,,21,4,1,-0.7071067811865477,0.7071067811865474
7780,2005-01-28 22:00:00,28/01/2005,22.00.00,1.1,,,145.0,,110.0,,,,,,22,4,1,-0.5000000000000004,0.8660254037844384
7781,2005-01-28 23:00:00,28/01/2005,23.00.00,1.1,,,115.0,,91.0,,,,,,23,4,1,-0.2588190451025215,0.965925826289068
7782,2005-01-29 00:00:00,29/01/2005,00.00.00,1.1,,,136.0,,105.0,,,,,,0,5,1,0.0,1.0
7783,2005-01-29 01:00:00,29/01/2005,01.00.00,1.0,,,107.0,,85.0,,,,,,1,5,1,0.2588190451025207,0.9659258262890684
7784,2005-01-29 02:00:00,29/01/2005,02.00.00,0.7,793.0,0.8,70.0,1306.0,60.0,745.0,376.0,1.9,49.7,0.3528,2,5,1,0.4999999999999999,0.8660254037844387
7785,2005-01-29 03:00:00,29/01/2005,03.00.00,0.6,790.0,0.6,,1376.0,,751.0,336.0,1.6,52.9,0.3692,3,5,1,0.7071067811865475,0.7071067811865476
7786,2005-01-29 04:00:00,29/01/2005,04.00.00,0.5,776.0,0.5,37.0,1460.0,34.0,737.0,330.0,1.4,53.8,0.3687,4,5,1,0.8660254037844386,0.5000000000000001
7787,2005-01-29 05:00:00,29/01/2005,05.00.00,0.5,766.0,0.5,33.0,1494.0,31.0,734.0,321.0,1.0,54.7,0.3657,5,5,1,0.9659258262890684,0.2588190451025207
7788,2005-01-29 06:00:00,29/01/2005,06.00.00,0.4,774.0,0.6,43.0,1473.0,37.0,735.0,334.0,1.4,52.3,0.3591,6,5,1,1.0,6.123233995736766e-17
7789,2005-01-29 07:00:00,29/01/2005,07.00.00,0.5,801.0,0.9,73.0,1324.0,58.0,754.0,395.0,1.6,51.0,0.3561,7,5,1,0.9659258262890684,-0.2588190451025206
7790,2005-01-29 08:00:00,29/01/2005,08.00.00,0.8,847.0,2.0,125.0,1163.0,92.0,814.0,473.0,1.4,53.1,0.3642,8,5,1,0.8660254037844387,-0.4999999999999998
7791,2005-01-29 09:00:00,29/01/2005,09.00.00,1.1,874.0,2.8,154.0,1022.0,110.0,857.0,553.0,1.7,54.1,0.3785,9,5,1,0.7071067811865476,-0.7071067811865475
7792,2005-01-29 10:00:00,29/01/2005,10.00.00,1.1,879.0,2.8,140.0,1027.0,101.0,836.0,545.0,2.5,51.0,0.3778,10,5,1,0.4999999999999999,-0.8660254037844387
7793,2005-01-29 11:00:00,29/01/2005,11.00.00,1.1,888.0,3.0,150.0,1025.0,96.0,833.0,547.0,2.9,48.7,0.3706,11,5,1,0.258819045102521,-0.9659258262890682
7794,2005-01-29 12:00:00,29/01/2005,12.00.00,1.1,873.0,2.4,139.0,1051.0,102.0,819.0,527.0,3.6,45.8,0.3674,12,5,1,1.2246467991473532e-16,-1.0
7795,2005-01-29 13:00:00,29/01/2005,13.00.00,1.1,877.0,2.5,135.0,1027.0,96.0,830.0,505.0,3.1,48.1,0.3722,13,5,1,-0.2588190451025208,-0.9659258262890684
7796,2005-01-29 14:00:00,29/01/2005,14.00.00,1.2,893.0,3.0,152.0,987.0,102.0,845.0,550.0,3.4,46.6,0.3668,14,5,1,-0.4999999999999998,-0.8660254037844388
7797,2005-01-29 15:00:00,29/01/2005,15.00.00,1.0,866.0,2.2,121.0,1071.0,88.0,809.0,465.0,3.7,45.8,0.3697,15,5,1,-0.7071067811865471,-0.7071067811865479
7798,2005-01-29 16:00:00,29/01/2005,16.00.00,1.2,873.0,2.6,122.0,1049.0,87.0,817.0,467.0,4.4,43.7,0.3688,16,5,1,-0.8660254037844384,-0.5000000000000004
7799,2005-01-29 17:00:00,29/01/2005,17.00.00,1.3,911.0,3.4,167.0,998.0,115.0,855.0,555.0,4.0,44.9,0.3689,17,5,1,-0.9659258262890684,-0.2588190451025206
7800,2005-01-29 18:00:00,29/01/2005,18.00.00,1.4,908.0,3.0,165.0,980.0,118.0,847.0,551.0,3.3,46.8,0.3671,18,5,1,-1.0,-1.8369701987210294e-16
7801,2005-01-29 19:00:00,29/01/2005,19.00.00,1.3,907.0,3.1,190.0,981.0,134.0,844.0,569.0,3.1,48.1,0.3707,19,5,1,-0.9659258262890684,0.2588190451025203
7802,2005-01-29 20:00:00,29/01/2005,20.00.00,1.4,925.0,3.4,176.0,960.0,125.0,861.0,594.0,2.8,49.0,0.37,20,5,1,-0.8660254037844386,0.5000000000000001
7803,2005-01-29 21:00:00,29/01/2005,21.00.00,1.5,920.0,2.9,196.0,983.0,140.0,849.0,598.0,3.1,47.4,0.3661,21,5,1,-0.7071067811865477,0.7071067811865474
7804,2005-01-29 22:00:00,29/01/2005,22.00.00,1.0,865.0,1.7,103.0,1102.0,83.0,791.0,434.0,2.9,49.0,0.3725,22,5,1,-0.5000000000000004,0.8660254037844384
7805,2005-01-29 23:00:00,29/01/2005,23.00.00,1.0,867.0,1.6,91.0,1136.0,73.0,792.0,412.0,2.8,49.1,0.3726,23,5,1,-0.2588190451025215,0.965925826289068
7806,2005-01-30 00:00:00,30/01/2005,00.00.00,1.1,900.0,2.3,119.0,1051.0,92.0,815.0,469.0,2.9,49.7,0.3782,0,6,1,0.0,1.0
7807,2005-01-30 01:00:00,30/01/2005,01.00.00,1.3,901.0,2.2,147.0,1023.0,109.0,825.0,515.0,3.8,46.5,0.3762,1,6,1,0.2588190451025207,0.9659258262890684
7808,2005-01-30 02:00:00,30/01/2005,02.00.00,1.0,863.0,1.7,101.0,1107.0,82.0,787.0,430.0,3.2,46.9,0.3658,2,6,1,0.4999999999999999,0.8660254037844387
7809,2005-01-30 03:00:00,30/01/2005,03.00.00,1.1,884.0,2.2,,1065.0,,813.0,503.0,3.1,45.2,0.3504,3,6,1,0.7071067811865475,0.7071067811865476
7810,2005-01-30 04:00:00,30/01/2005,04.00.00,,873.0,1.8,102.0,1097.0,83.0,793.0,494.0,3.1,44.8,0.3473,4,6,1,0.8660254037844386,0.5000000000000001
7811,2005-01-30 05:00:00,30/01/2005,05.00.00,0.6,806.0,0.6,55.0,1322.0,50.0,728.0,368.0,3.1,44.4,0.342,5,6,1,0.9659258262890684,0.2588190451025207
7812,2005-01-30 06:00:00,30/01/2005,06.00.00,0.5,801.0,0.6,51.0,1374.0,44.0,727.0,348.0,3.0,43.4,0.3337,6,6,1,1.0,6.123233995736766e-17
7813,2005-01-30 07:00:00,30/01/2005,07.00.00,0.4,790.0,0.4,53.0,1439.0,49.0,722.0,354.0,2.8,43.8,0.3308,7,6,1,0.9659258262890684,-0.2588190451025206
7814,2005-01-30 08:00:00,30/01/2005,08.00.00,0.5,805.0,0.7,74.0,1358.0,62.0,736.0,382.0,2.7,43.2,0.3259,8,6,1,0.8660254037844387,-0.4999999999999998
7815,2005-01-30 09:00:00,30/01/2005,09.00.00,0.7,843.0,1.2,113.0,1202.0,85.0,762.0,450.0,3.3,42.3,0.3299,9,6,1,0.7071067811865476,-0.7071067811865475
7816,2005-01-30 10:00:00,30/01/2005,10.00.00,0.8,849.0,1.4,107.0,1148.0,82.0,757.0,460.0,4.6,39.0,0.333,10,6,1,0.4999999999999999,-0.8660254037844387
7817,2005-01-30 11:00:00,30/01/2005,11.00.00,0.8,872.0,2.0,101.0,1126.0,77.0,765.0,441.0,5.6,37.5,0.3426,11,6,1,0.258819045102521,-0.9659258262890682
7818,2005-01-30 12:00:00,30/01/2005,12.00.00,1.0,890.0,2.0,129.0,1097.0,92.0,776.0,454.0,7.2,34.2,0.3488,12,6,1,1.2246467991473532e-16,-1.0
7819,2005-01-30 13:00:00,30/01/2005,13.00.00,0.9,874.0,1.6,126.0,1128.0,95.0,760.0,415.0,6.9,35.6,0.3561,13,6,1,-0.2588190451025208,-0.9659258262890684
7820,2005-01-30 14:00:00,30/01/2005,14.00.00,0.9,863.0,1.6,132.0,1133.0,95.0,742.0,419.0,8.2,30.1,0.3281,14,6,1,-0.4999999999999998,-0.8660254037844388
7821,2005-01-30 15:00:00,30/01/2005,15.00.00,0.9,840.0,1.8,101.0,1176.0,76.0,717.0,368.0,7.6,27.9,0.2927,15,6,1,-0.7071067811865471,-0.7071067811865479
7822,2005-01-30 16:00:00,30/01/2005,16.00.00,1.0,845.0,1.8,128.0,1151.0,95.0,709.0,397.0,7.9,25.9,0.2774,16,6,1,-0.8660254037844384,-0.5000000000000004
7823,2005-01-30 17:00:00,30/01/2005,17.00.00,1.0,888.0,2.6,170.0,1062.0,118.0,763.0,510.0,7.8,28.3,0.3017,17,6,1,-0.9659258262890684,-0.2588190451025206
7824,2005-01-30 18:00:00,30/01/2005,18.00.00,1.1,845.0,2.0,174.0,1120.0,123.0,719.0,473.0,6.3,28.8,0.2772,18,6,1,-1.0,-1.8369701987210294e-16
7825,2005-01-30 19:00:00,30/01/2005,19.00.00,1.2,880.0,2.8,215.0,1077.0,140.0,759.0,537.0,5.4,30.1,0.2726,19,6,1,-0.9659258262890684,0.2588190451025203
7826,2005-01-30 20:00:00,30/01/2005,20.00.00,1.6,917.0,3.9,248.0,972.0,163.0,787.0,670.0,5.0,31.1,0.273,20,6,1,-0.8660254037844386,0.5000000000000001
7827,2005-01-30 21:00:00,30/01/2005,21.00.00,1.7,927.0,4.1,247.0,965.0,164.0,797.0,711.0,4.6,33.8,0.2898,21,6,1,-0.7071067811865477,0.7071067811865474
7828,2005-01-30 22:00:00,30/01/2005,22.00.00,1.1,868.0,2.4,154.0,1095.0,120.0,752.0,551.0,4.3,36.6,0.3064,22,6,1,-0.5000000000000004,0.8660254037844384
7829,2005-01-30 23:00:00,30/01/2005,23.00.00,1.3,932.0,3.5,186.0,996.0,130.0,820.0,670.0,4.0,39.0,0.3203,23,6,1,-0.2588190451025215,0.965925826289068
7830,2005-01-31 00:00:00,31/01/2005,00.00.00,1.7,971.0,4.6,231.0,901.0,145.0,864.0,771.0,2.9,42.8,0.3276,0,0,1,0.0,1.0
7831,2005-01-31 01:00:00,31/01/2005,01.00.00,1.5,891.0,3.0,174.0,987.0,126.0,782.0,586.0,3.4,38.9,0.3076,1,0,1,0.2588190451025207,0.9659258262890684
7832,2005-01-31 02:00:00,31/01/2005,02.00.00,0.8,806.0,1.0,68.0,1282.0,61.0,685.0,355.0,4.0,36.4,0.2982,2,0,1,0.4999999999999999,0.8660254037844387
7833,2005-01-31 03:00:00,31/01/2005,03.00.00,0.5,787.0,0.5,,1395.0,,657.0,310.0,4.0,36.4,0.2989,3,0,1,0.7071067811865475,0.7071067811865476
7834,2005-01-31 04:00:00,31/01/2005,04.00.00,0.4,791.0,0.4,39.0,1486.0,37.0,668.0,292.0,3.7,37.7,0.3024,4,0,1,0.8660254037844386,0.5000000000000001
7835,2005-01-31 05:00:00,31/01/2005,05.00.00,0.4,787.0,0.3,39.0,1474.0,37.0,667.0,293.0,3.4,38.9,0.3075,5,0,1,0.9659258262890684,0.2588190451025207
7836,2005-01-31 06:00:00,31/01/2005,06.00.00,0.4,814.0,0.6,54.0,1363.0,50.0,674.0,328.0,3.7,37.5,0.3012,6,0,1,1.0,6.123233995736766e-17
7837,2005-01-31 07:00:00,31/01/2005,07.00.00,0.7,844.0,1.4,158.0,1164.0,109.0,726.0,479.0,3.7,35.2,0.2833,7,0,1,0.9659258262890684,-0.2588190451025206
7838,2005-01-31 08:00:00,31/01/2005,08.00.00,1.8,1049.0,7.1,350.0,826.0,198.0,923.0,979.0,3.7,33.9,0.2732,8,0,1,0.8660254037844387,-0.4999999999999998
7839,2005-01-31 09:00:00,31/01/2005,09.00.00,,1201.0,14.0,,617.0,,1130.0,1469.0,4.4,38.8,0.328,9,0,1,0.7071067811865476,-0.7071067811865475
7840,2005-01-31 10:00:00,31/01/2005,10.00.00,3.5,1293.0,15.1,584.0,602.0,283.0,1141.0,1667.0,6.6,34.4,0.3359,10,0,1,0.4999999999999999,-0.8660254037844387
7841,2005-01-31 11:00:00,31/01/2005,11.00.00,2.8,1121.0,12.5,478.0,683.0,256.0,1040.0,1378.0,10.0,22.4,0.2753,11,0,1,0.258819045102521,-0.9659258262890682
7842,2005-01-31 12:00:00,31/01/2005,12.00.00,3.1,1112.0,12.8,563.0,683.0,261.0,1028.0,1426.0,11.9,18.6,0.2581,12,0,1,1.2246467991473532e-16,-1.0
7843,2005-01-31 13:00:00,31/01/2005,13.00.00,2.5,1060.0,11.9,414.0,707.0,181.0,983.0,1246.0,12.5,17.2,0.2477,13,0,1,-0.2588190451025208,-0.9659258262890684
7844,2005-01-31 14:00:00,31/01/2005,14.00.00,2.7,1056.0,11.7,398.0,711.0,194.0,976.0,1187.0,13.2,17.3,0.2606,14,0,1,-0.4999999999999998,-0.8660254037844388
7845,2005-01-31 15:00:00,31/01/2005,15.00.00,2.9,1131.0,14.7,451.0,643.0,214.0,1097.0,1363.0,13.5,18.7,0.2872,15,0,1,-0.7071067811865471,-0.7071067811865479
7846,2005-01-31 16:00:00,31/01/2005,16.00.00,3.2,1162.0,15.7,503.0,618.0,204.0,1131.0,1425.0,14.1,18.2,0.2908,16,0,1,-0.8660254037844384,-0.5000000000000004
7847,2005-01-31 17:00:00,31/01/2005,17.00.00,4.1,1283.0,21.1,640.0,552.0,228.0,1294.0,1722.0,13.0,20.3,0.303,17,0,1,-0.9659258262890684,-0.2588190451025206
7848,2005-01-31 18:00:00,31/01/2005,18.00.00,6.1,1414.0,27.4,843.0,488.0,270.0,1433.0,2051.0,10.4,24.7,0.3116,18,0,1,-1.0,-1.8369701987210294e-16
7849,2005-01-31 19:00:00,31/01/2005,19.00.00,6.8,1486.0,30.8,954.0,455.0,285.0,1557.0,2179.0,8.6,29.8,0.3344,19,0,1,-0.9659258262890684,0.2588190451025203
7850,2005-01-31 20:00:00,31/01/2005,20.00.00,6.8,1523.0,29.2,984.0,456.0,282.0,1532.0,2214.0,7.3,36.8,0.3771,20,0,1,-0.8660254037844386,0.5000000000000001
7851,2005-01-31 21:00:00,31/01/2005,21.00.00,3.7,1283.0,15.0,586.0,587.0,235.0,1148.0,1799.0,6.3,39.4,0.3795,21,0,1,-0.7071067811865477,0.7071067811865474
7852,2005-01-31 22:00:00,31/01/2005,22.00.00,2.1,1109.0,7.1,360.0,737.0,208.0,960.0,1527.0,5.4,43.5,0.3922,22,0,1,-0.5000000000000004,0.8660254037844384
7853,2005-01-31 23:00:00,31/01/2005,23.00.00,1.4,1055.0,5.4,231.0,798.0,161.0,940.0,1377.0,5.1,45.6,0.4056,23,0,1,-0.2588190451025215,0.965925826289068
7854,2005-02-01 00:00:00,01/02/2005,00.00.00,1.3,1038.0,4.8,200.0,813.0,146.0,921.0,1317.0,4.2,49.4,0.412,0,1,2,0.0,1.0
7855,2005-02-01 01:00:00,01/02/2005,01.00.00,1.1,996.0,3.8,153.0,871.0,123.0,894.0,1228.0,4.1,50.1,0.415,1,1,2,0.2588190451025207,0.9659258262890684
7856,2005-02-01 02:00:00,01/02/2005,02.00.00,1.0,995.0,3.5,135.0,879.0,109.0,904.0,1201.0,4.1,51.5,0.4263,2,1,2,0.4999999999999999,0.8660254037844387
7857,2005-02-01 03:00:00,01/02/2005,03.00.00,0.9,1000.0,3.3,,868.0,,917.0,1158.0,3.7,57.5,0.4621,3,1,2,0.7071067811865475,0.7071067811865476
7858,2005-02-01 04:00:00,01/02/2005,04.00.00,0.8,1042.0,3.6,196.0,814.0,115.0,935.0,1204.0,2.5,64.8,0.4807,4,1,2,0.8660254037844386,0.5000000000000001
7859,2005-02-01 05:00:00,01/02/2005,05.00.00,0.9,1042.0,3.8,208.0,795.0,114.0,945.0,1216.0,1.8,68.9,0.4878,5,1,2,0.9659258262890684,0.2588190451025207
7860,2005-02-01 06:00:00,01/02/2005,06.00.00,1.1,1024.0,4.2,241.0,814.0,122.0,944.0,1198.0,2.0,64.9,0.4661,6,1,2,1.0,6.123233995736766e-17
7861,2005-02-01 07:00:00,01/02/2005,07.00.00,1.6,1147.0,7.7,417.0,702.0,149.0,1056.0,1381.0,2.2,65.3,0.473,7,1,2,0.9659258262890684,-0.2588190451025206
7862,2005-02-01 08:00:00,01/02/2005,08.00.00,3.7,1496.0,20.0,896.0,492.0,187.0,1441.0,1873.0,3.1,64.0,0.4938,8,1,2,0.8660254037844387,-0.4999999999999998
7863,2005-02-01 09:00:00,01/02/2005,09.00.00,4.8,1541.0,22.1,966.0,449.0,198.0,1492.0,2112.0,3.7,61.7,0.4967,9,1,2,0.7071067811865476,-0.7071067811865475
7864,2005-02-01 10:00:00,01/02/2005,10.00.00,4.1,1491.0,17.2,878.0,503.0,196.0,1343.0,2038.0,4.4,58.8,0.4979,10,1,2,0.4999999999999999,-0.8660254037844387
7865,2005-02-01 11:00:00,01/02/2005,11.00.00,4.5,1533.0,21.4,985.0,466.0,218.0,1434.0,2118.0,5.8,54.1,0.502,11,1,2,0.258819045102521,-0.9659258262890682
7866,2005-02-01 12:00:00,01/02/2005,12.00.00,4.5,1507.0,19.8,1017.0,479.0,227.0,1379.0,2110.0,7.3,50.8,0.5226,12,1,2,1.2246467991473532e-16,-1.0
7867,2005-02-01 13:00:00,01/02/2005,13.00.00,3.7,1451.0,18.8,683.0,497.0,181.0,1408.0,1965.0,9.5,47.2,0.5589,13,1,2,-0.2588190451025208,-0.9659258262890684
7868,2005-02-01 14:00:00,01/02/2005,14.00.00,4.2,1432.0,18.8,660.0,487.0,179.0,1476.0,1888.0,11.8,44.4,0.6118,14,1,2,-0.4999999999999998,-0.8660254037844388
7869,2005-02-01 15:00:00,01/02/2005,15.00.00,3.3,1408.0,16.7,492.0,506.0,151.0,1411.0,1774.0,12.7,45.5,0.6648,15,1,2,-0.7071067811865471,-0.7071067811865479
7870,2005-02-01 16:00:00,01/02/2005,16.00.00,3.2,1377.0,14.4,497.0,540.0,162.0,1392.0,1626.0,13.5,44.8,0.6898,16,1,2,-0.8660254037844384,-0.5000000000000004
7871,2005-02-01 17:00:00,01/02/2005,17.00.00,3.6,1454.0,16.3,562.0,508.0,165.0,1434.0,1761.0,12.3,48.9,0.6967,17,1,2,-0.9659258262890684,-0.2588190451025206
7872,2005-02-01 18:00:00,01/02/2005,18.00.00,3.5,1268.0,14.4,539.0,573.0,173.0,1255.0,1533.0,10.8,40.3,0.5201,18,1,2,-1.0,-1.8369701987210294e-16
7873,2005-02-01 19:00:00,01/02/2005,19.00.00,4.1,1259.0,17.0,502.0,559.0,188.0,1243.0,1531.0,9.4,36.7,0.4324,19,1,2,-0.9659258262890684,0.2588190451025203
7874,2005-02-01 20:00:00,01/02/2005,20.00.00,4.0,1261.0,14.8,452.0,595.0,186.0,1208.0,1477.0,8.3,39.5,0.4318,20,1,2,-0.8660254037844386,0.5000000000000001
7875,2005-02-01 21:00:00,01/02/2005,21.00.00,3.3,1133.0,9.8,357.0,683.0,172.0,1059.0,1332.0,7.8,41.3,0.4389,21,1,2,-0.7071067811865477,0.7071067811865474
7876,2005-02-01 22:00:00,01/02/2005,22.00.00,3.0,1054.0,6.1,289.0,777.0,150.0,966.0,1210.0,7.3,43.8,0.4505,22,1,2,-0.5000000000000004,0.8660254037844384
7877,2005-02-01 23:00:00,01/02/2005,23.00.00,2.6,1055.0,5.4,221.0,805.0,137.0,969.0,1167.0,6.7,47.6,0.4688,23,1,2,-0.2588190451025215,0.965925826289068
7878,2005-02-02 00:00:00,02/02/2005,00.00.00,2.6,1059.0,4.7,204.0,820.0,133.0,964.0,1133.0,6.6,51.2,0.5007,0,2,2,0.0,1.0
7879,2005-02-02 01:00:00,02/02/2005,01.00.00,2.6,1063.0,5.1,183.0,807.0,122.0,993.0,1109.0,6.4,52.6,0.5074,1,2,2,0.2588190451025207,0.9659258262890684
7880,2005-02-02 02:00:00,02/02/2005,02.00.00,2.9,1135.0,6.9,222.0,722.0,130.0,1065.0,1218.0,5.3,57.8,0.5177,2,2,2,0.4999999999999999,0.8660254037844387
7881,2005-02-02 03:00:00,02/02/2005,03.00.00,2.9,1126.0,7.3,,680.0,,1075.0,1222.0,3.4,66.7,0.5281,3,2,2,0.7071067811865475,0.7071067811865476
7882,2005-02-02 04:00:00,02/02/2005,04.00.00,2.5,1058.0,4.8,210.0,764.0,121.0,986.0,1149.0,3.3,66.8,0.5215,4,2,2,0.8660254037844386,0.5000000000000001
7883,2005-02-02 05:00:00,02/02/2005,05.00.00,2.0,1040.0,3.6,185.0,846.0,115.0,920.0,1090.0,3.7,62.9,0.5059,5,2,2,0.9659258262890684,0.2588190451025207
7884,2005-02-02 06:00:00,02/02/2005,06.00.00,2.2,1069.0,4.5,257.0,792.0,125.0,946.0,1114.0,2.6,67.5,0.5034,6,2,2,1.0,6.123233995736766e-17
7885,2005-02-02 07:00:00,02/02/2005,07.00.00,2.4,1042.0,5.2,297.0,795.0,136.0,941.0,1089.0,3.5,60.9,0.4857,7,2,2,0.9659258262890684,-0.2588190451025206
7886,2005-02-02 08:00:00,02/02/2005,08.00.00,4.0,1322.0,15.1,573.0,566.0,174.0,1286.0,1446.0,2.7,63.4,0.4787,8,2,2,0.8660254037844387,-0.4999999999999998
7887,2005-02-02 09:00:00,02/02/2005,09.00.00,6.7,1549.0,27.3,883.0,422.0,224.0,1638.0,1930.0,2.8,64.2,0.4859,9,2,2,0.7071067811865476,-0.7071067811865475
7888,2005-02-02 10:00:00,02/02/2005,10.00.00,5.6,1416.0,19.6,824.0,501.0,230.0,1390.0,1809.0,5.8,53.1,0.4942,10,2,2,0.4999999999999999,-0.8660254037844387
7889,2005-02-02 11:00:00,02/02/2005,11.00.00,4.3,1337.0,14.8,693.0,560.0,205.0,1236.0,1769.0,9.7,40.1,0.4832,11,2,2,0.258819045102521,-0.9659258262890682
7890,2005-02-02 12:00:00,02/02/2005,12.00.00,4.0,1281.0,14.5,714.0,577.0,204.0,1206.0,1696.0,12.7,30.0,0.4398,12,2,2,1.2246467991473532e-16,-1.0
7891,2005-02-02 13:00:00,02/02/2005,13.00.00,2.6,1037.0,10.1,388.0,721.0,139.0,1000.0,1086.0,13.7,20.7,0.3221,13,2,2,-0.2588190451025208,-0.9659258262890684
7892,2005-02-02 14:00:00,02/02/2005,14.00.00,2.2,1028.0,10.1,337.0,728.0,133.0,979.0,1048.0,13.7,19.9,0.3114,14,2,2,-0.4999999999999998,-0.8660254037844388
7893,2005-02-02 15:00:00,02/02/2005,15.00.00,1.9,984.0,8.3,326.0,762.0,127.0,930.0,990.0,14.1,18.1,0.2884,15,2,2,-0.7071067811865471,-0.7071067811865479
7894,2005-02-02 16:00:00,02/02/2005,16.00.00,1.8,1010.0,9.0,329.0,759.0,124.0,960.0,1027.0,14.5,18.0,0.2956,16,2,2,-0.8660254037844384,-0.5000000000000004
7895,2005-02-02 17:00:00,02/02/2005,17.00.00,3.1,1113.0,13.4,465.0,645.0,158.0,1092.0,1359.0,13.2,20.4,0.3074,17,2,2,-0.9659258262890684,-0.2588190451025206
7896,2005-02-02 18:00:00,02/02/2005,18.00.00,4.8,1253.0,19.5,612.0,536.0,171.0,1285.0,1618.0,10.5,25.1,0.3194,18,2,2,-1.0,-1.8369701987210294e-16
7897,2005-02-02 19:00:00,02/02/2005,19.00.00,5.8,1400.0,27.8,759.0,461.0,193.0,1527.0,1869.0,8.9,31.4,0.3597,19,2,2,-0.9659258262890684,0.2588190451025203
7898,2005-02-02 20:00:00,02/02/2005,20.00.00,5.9,1470.0,31.4,771.0,436.0,195.0,1641.0,2033.0,8.2,36.2,0.3953,20,2,2,-0.8660254037844386,0.5000000000000001
7899,2005-02-02 21:00:00,02/02/2005,21.00.00,4.1,1281.0,15.6,655.0,571.0,212.0,1195.0,1756.0,6.7,39.6,0.3906,21,2,2,-0.7071067811865477,0.7071067811865474
7900,2005-02-02 22:00:00,02/02/2005,22.00.00,1.8,1084.0,7.0,332.0,748.0,193.0,939.0,1446.0,5.8,42.0,0.3904,22,2,2,-0.5000000000000004,0.8660254037844384
7901,2005-02-02 23:00:00,02/02/2005,23.00.00,1.7,1097.0,7.8,287.0,719.0,167.0,979.0,1423.0,4.9,45.9,0.3999,23,2,2,-0.2588190451025215,0.965925826289068
7902,2005-02-03 00:00:00,03/02/2005,00.00.00,1.7,1032.0,5.6,242.0,793.0,156.0,915.0,1278.0,4.5,47.9,0.4079,0,3,2,0.0,1.0
7903,2005-02-03 01:00:00,03/02/2005,01.00.00,1.5,1046.0,6.0,242.0,782.0,153.0,940.0,1265.0,3.9,51.6,0.4226,1,3,2,0.2588190451025207,0.9659258262890684
7904,2005-02-03 02:00:00,03/02/2005,02.00.00,1.1,975.0,3.9,192.0,860.0,128.0,902.0,1107.0,3.4,54.7,0.4323,2,3,2,0.4999999999999999,0.8660254037844387
7905,2005-02-03 03:00:00,03/02/2005,03.00.00,0.9,932.0,2.8,,950.0,,871.0,1014.0,3.3,56.1,0.4379,3,3,2,0.7071067811865475,0.7071067811865476
7906,2005-02-03 04:00:00,03/02/2005,04.00.00,,926.0,2.6,134.0,954.0,96.0,873.0,1011.0,2.0,60.8,0.4337,4,3,2,0.8660254037844386,0.5000000000000001
7907,2005-02-03 05:00:00,03/02/2005,05.00.00,0.3,932.0,2.9,142.0,916.0,105.0,882.0,1006.0,1.2,63.7,0.4327,5,3,2,0.9659258262890684,0.2588190451025207
7908,2005-02-03 06:00:00,03/02/2005,06.00.00,0.4,937.0,2.8,194.0,923.0,130.0,870.0,1010.0,2.1,60.3,0.4368,6,3,2,1.0,6.123233995736766e-17
7909,2005-02-03 07:00:00,03/02/2005,07.00.00,0.6,996.0,4.2,216.0,861.0,134.0,938.0,1067.0,1.3,63.1,0.4322,7,3,2,0.9659258262890684,-0.2588190451025206
7910,2005-02-03 08:00:00,03/02/2005,08.00.00,3.0,1382.0,16.7,728.0,534.0,275.0,1352.0,1630.0,1.3,64.8,0.441,8,3,2,0.8660254037844387,-0.4999999999999998
7911,2005-02-03 09:00:00,03/02/2005,09.00.00,5.6,1544.0,29.1,975.0,416.0,309.0,1706.0,2030.0,2.1,62.2,0.4491,9,3,2,0.7071067811865476,-0.7071067811865475
7912,2005-02-03 10:00:00,03/02/2005,10.00.00,4.9,1429.0,20.7,947.0,495.0,322.0,1425.0,1916.0,5.1,50.8,0.4499,10,3,2,0.4999999999999999,-0.8660254037844387
7913,2005-02-03 11:00:00,03/02/2005,11.00.00,3.5,1312.0,15.5,790.0,570.0,333.0,1230.0,1761.0,8.5,39.7,0.4425,11,3,2,0.258819045102521,-0.9659258262890682
