datetime,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,CO(GT)_lag_1,CO(GT)_lag_3,CO(GT)_lag_6,CO(GT)_lag_12,CO(GT)_lag_24,CO_roll_std,CO_roll_max,datetime,month,hour_sin,hour_cos,CO(GT)_rollmean_3,CO(GT)_rollstd_3,CO(GT)_rollmean_24,CO(GT)_rollstd_24
2004-12-20 17:00:00,20/12/2004,17.00.00,2.9,928.0,6.8,254.0,1118.0,129.0,1004.0,794.0,8.9,44.9,0.5125,17,0,2.3,2.3,2.4,0.6,3.6,1.3290238326779997,5.5,2004-12-20 17:00:00,12,-0.9659258262890683,-0.25881904510252063,2.4666666666666672,0.37859388971993263,2.6249999999999996,1.3290238326779997
2004-12-20 18:00:00,20/12/2004,18.00.00,4.1,1037.0,11.9,355.0,869.0,151.0,1159.0,1042.0,8.4,45.4,0.5035,18,0,2.9,2.2,2.5,0.6,5.5,1.2239162612257373,4.7,2004-12-20 18:00:00,12,-1.0,-1.8369701987210297e-16,3.100000000000001,0.9165151389911388,2.5666666666666664,1.2239162612257373
2004-12-20 19:00:00,20/12/2004,19.00.00,4.1,980.0,10.8,341.0,758.0,151.0,1103.0,993.0,8.0,41.0,0.4416,19,0,4.1,2.3,2.6,1.0,4.5,1.1989125507508291,4.7,2004-12-20 19:00:00,12,-0.9659258262890684,0.2588190451025203,3.7000000000000006,0.6928203230275198,2.55,1.1989125507508291
2004-12-20 20:00:00,20/12/2004,20.00.00,4.0,978.0,11.5,341.0,765.0,149.0,1066.0,968.0,7.9,37.1,0.3974,20,0,4.1,2.9,2.3,3.2,4.7,1.1519281252739406,4.3,2004-12-20 20:00:00,12,-0.8660254037844386,0.5000000000000001,4.066666666666667,0.057735026918647,2.5208333333333335,1.1519281252739406
2004-12-20 21:00:00,20/12/2004,21.00.00,3.7,891.0,7.6,342.0,885.0,149.0,950.0,894.0,7.8,33.9,0.3594,21,0,4.0,4.1,2.2,3.6,4.3,1.1176369351630313,4.1,2004-12-20 21:00:00,12,-0.7071067811865477,0.7071067811865474,3.9333333333333336,0.20816659994651937,2.495833333333333,1.1176369351630313
2004-12-20 22:00:00,20/12/2004,22.00.00,1.7,762.0,3.1,186.0,1158.0,114.0,783.0,592.0,7.3,32.4,0.334,22,0,3.7,4.1,2.3,2.9,3.2,1.118487591685155,4.1,2004-12-20 22:00:00,12,-0.5000000000000004,0.8660254037844384,3.133333333333334,1.2503332889007153,2.433333333333333,1.118487591685155
2004-12-20 23:00:00,20/12/2004,23.00.00,1.1,794.0,3.6,170.0,1100.0,104.0,826.0,611.0,7.4,34.6,0.3576,23,0,1.7,4.0,2.9,2.4,2.9,1.145849472877127,4.1,2004-12-20 23:00:00,12,-0.25881904510252157,0.9659258262890681,2.1666666666666674,1.3613718571107825,2.3583333333333334,1.145849472877127
2004-12-21 00:00:00,21/12/2004,00.00.00,1.1,799.0,3.6,169.0,1125.0,104.0,823.0,611.0,7.1,33.7,0.3417,0,1,1.1,3.7,4.1,2.5,3.1,1.1621756209424978,4.1,2004-12-21 00:00:00,12,0.0,1.0,1.300000000000001,0.3464101615136463,2.275,1.1621756209424978
2004-12-21 01:00:00,21/12/2004,01.00.00,1.5,818.0,4.3,246.0,1065.0,127.0,849.0,694.0,6.4,35.8,0.3471,1,1,1.1,1.7,4.1,2.6,2.8,1.1669280245554101,4.1,2004-12-21 01:00:00,12,0.25881904510252074,0.9659258262890683,1.2333333333333343,0.23094010767565382,2.2208333333333328,1.1669280245554101
2004-12-21 02:00:00,21/12/2004,02.00.00,0.5,691.0,0.7,63.0,1552.0,53.0,698.0,357.0,5.6,37.7,0.3444,2,1,1.5,1.1,4.0,2.3,1.2,1.2017800806798549,4.1,2004-12-21 02:00:00,12,0.49999999999999994,0.8660254037844387,1.0333333333333343,0.5033222956846227,2.1916666666666664,1.2017800806798549
2004-12-21 03:00:00,21/12/2004,03.00.00,0.3,697.0,0.6,,1726.0,,698.0,318.0,5.6,37.6,0.3448,3,1,0.5,1.1,3.7,2.2,0.9,1.2355835328567248,4.1,2004-12-21 03:00:00,12,0.7071067811865475,0.7071067811865476,0.7666666666666675,0.6429100507327862,2.1666666666666665,1.2355835328567248
2004-12-21 04:00:00,21/12/2004,04.00.00,0.2,697.0,0.5,44.0,1705.0,39.0,702.0,325.0,5.3,38.8,0.3473,4,1,0.3,1.5,1.7,2.3,0.8,1.2700279581539897,4.1,2004-12-21 04:00:00,12,0.8660254037844386,0.5000000000000001,0.3333333333333342,0.15275252316484142,2.141666666666666,1.2700279581539897
2004-12-21 05:00:00,21/12/2004,05.00.00,0.3,716.0,0.7,54.0,1595.0,41.0,734.0,343.0,4.7,41.4,0.3576,5,1,0.2,0.5,1.1,2.9,0.6,1.2872211953650936,4.1,2004-12-21 05:00:00,12,0.9659258262890683,0.25881904510252074,0.26666666666666755,0.05773502691801687,2.1291666666666664,1.2872211953650936
2004-12-21 06:00:00,21/12/2004,06.00.00,0.6,791.0,2.2,176.0,1186.0,97.0,802.0,608.0,4.3,43.9,0.3675,6,1,0.3,0.3,1.1,4.1,0.6,1.2872211953650936,4.1,2004-12-21 06:00:00,12,1.0,6.123233995736766e-17,0.36666666666666753,0.20816659994635558,2.129166666666667,1.2872211953650936
2004-12-21 07:00:00,21/12/2004,07.00.00,0.7,804.0,2.6,236.0,1188.0,120.0,806.0,712.0,4.9,40.6,0.3539,7,1,0.6,0.2,1.5,4.1,1.0,1.3000557401651172,4.1,2004-12-21 07:00:00,12,0.9659258262890683,-0.25881904510252063,0.5333333333333342,0.20816659994636327,2.1166666666666667,1.3000557401651172
2004-12-21 08:00:00,21/12/2004,08.00.00,2.6,1093.0,13.4,613.0,782.0,167.0,1221.0,1173.0,5.1,40.8,0.3603,8,1,0.7,0.3,0.5,4.0,3.2,1.283987222835896,4.1,2004-12-21 08:00:00,12,0.8660254037844387,-0.49999999999999983,1.300000000000001,1.1269427669584249,2.0916666666666663,1.283987222835896
2004-12-21 09:00:00,21/12/2004,09.00.00,5.5,1179.0,23.5,755.0,567.0,198.0,1453.0,1459.0,6.5,38.1,0.3709,9,1,2.6,0.6,0.3,3.7,3.6,1.4311683177122203,5.5,2004-12-21 09:00:00,12,0.7071067811865476,-0.7071067811865475,2.933333333333334,2.4172987679087736,2.170833333333333,1.4311683177122203
2004-12-21 10:00:00,21/12/2004,10.00.00,2.6,951.0,9.4,460.0,812.0,157.0,1022.0,1055.0,7.4,36.5,0.3778,10,1,5.5,0.7,0.2,1.7,2.9,1.4258229253637325,5.5,2004-12-21 10:00:00,12,0.49999999999999994,-0.8660254037844387,3.5666666666666678,1.674315780649901,2.158333333333333,1.4258229253637325
2004-12-21 11:00:00,21/12/2004,11.00.00,1.5,882.0,6.3,280.0,952.0,125.0,910.0,799.0,7.9,36.4,0.3889,11,1,2.6,2.6,0.3,1.1,2.4,1.4310164118606508,5.5,2004-12-21 11:00:00,12,0.258819045102521,-0.9659258262890682,3.2000000000000006,2.0663978319771696,2.120833333333333,1.4310164118606508
2004-12-21 12:00:00,21/12/2004,12.00.00,1.7,897.0,6.7,322.0,942.0,135.0,943.0,787.0,7.8,36.8,0.3908,12,1,1.5,5.5,0.6,1.1,2.5,1.4311176842199234,5.5,2004-12-21 12:00:00,12,1.2246467991473532e-16,-1.0,1.9333333333333342,0.5859465277081644,2.0875,1.4311176842199234
2004-12-21 13:00:00,21/12/2004,13.00.00,2.2,949.0,9.7,349.0,860.0,138.0,1041.0,892.0,8.7,33.7,0.379,13,1,1.7,2.6,0.7,1.5,2.6,1.4272135109356066,5.5,2004-12-21 13:00:00,12,-0.2588190451025208,-0.9659258262890683,1.8000000000000007,0.3605551275462861,2.0708333333333333,1.4272135109356066
2004-12-21 14:00:00,21/12/2004,14.00.00,2.1,896.0,7.8,297.0,921.0,132.0,935.0,766.0,8.5,34.3,0.3813,14,1,2.2,1.5,2.6,0.5,2.3,1.426400913213894,5.5,2004-12-21 14:00:00,12,-0.4999999999999998,-0.8660254037844388,2.000000000000001,0.26457513110631287,2.0625,1.426400913213894
2004-12-21 15:00:00,21/12/2004,15.00.00,2.2,908.0,7.7,353.0,922.0,142.0,947.0,835.0,8.9,34.5,0.3946,15,1,2.1,1.7,5.5,0.3,2.2,1.426400913213894,5.5,2004-12-21 15:00:00,12,-0.7071067811865471,-0.7071067811865479,2.1666666666666674,0.05773502691832123,2.0624999999999996,1.426400913213894
2004-12-21 16:00:00,21/12/2004,16.00.00,2.3,959.0,8.6,316.0,899.0,137.0,993.0,897.0,8.8,35.7,0.4043,16,1,2.2,2.2,2.6,0.2,2.3,1.426400913213894,5.5,2004-12-21 16:00:00,12,-0.8660254037844384,-0.5000000000000004,2.2000000000000006,0.09999999999963277,2.0625,1.426400913213894
2004-12-21 17:00:00,21/12/2004,17.00.00,2.5,994.0,10.7,348.0,832.0,145.0,1054.0,1009.0,7.9,38.6,0.4137,17,1,2.3,2.1,1.5,0.3,2.9,1.4185047751422935,5.5,2004-12-21 17:00:00,12,-0.9659258262890683,-0.25881904510252063,2.333333333333334,0.15275252316496282,2.045833333333333,1.4185047751422935
2004-12-21 18:00:00,21/12/2004,18.00.00,3.1,1081.0,16.7,445.0,691.0,166.0,1230.0,1250.0,7.6,40.1,0.4195,18,1,2.5,2.2,1.7,0.6,4.1,1.369379156903726,5.5,2004-12-21 18:00:00,12,-1.0,-1.8369701987210297e-16,2.633333333333334,0.4163331998931487,2.004166666666667,1.369379156903726
2004-12-21 19:00:00,21/12/2004,19.00.00,3.6,1081.0,15.5,457.0,705.0,165.0,1171.0,1283.0,6.9,40.3,0.4025,19,1,3.1,2.3,2.2,0.7,4.1,1.3395867846553386,5.5,2004-12-21 19:00:00,12,-0.9659258262890684,0.2588190451025203,3.0666666666666678,0.5507570547285591,1.9833333333333332,1.3395867846553386
2004-12-21 20:00:00,21/12/2004,20.00.00,3.9,1175.0,18.3,516.0,661.0,175.0,1308.0,1377.0,6.5,41.7,0.4047,20,1,3.6,2.5,2.1,2.6,4.0,1.3331816036856485,5.5,2004-12-21 20:00:00,12,-0.8660254037844386,0.5000000000000001,3.5333333333333337,0.4041451884326795,1.9791666666666667,1.3331816036856485
2004-12-21 21:00:00,21/12/2004,21.00.00,4.0,1123.0,13.8,575.0,732.0,185.0,1152.0,1322.0,6.3,42.6,0.4106,21,1,3.9,3.1,2.2,5.5,3.7,1.3513010370578655,5.5,2004-12-21 21:00:00,12,-0.7071067811865477,0.7071067811865474,3.833333333333334,0.20816659994651365,1.9916666666666665,1.3513010370578655
2004-12-21 22:00:00,21/12/2004,22.00.00,2.3,1032.0,9.3,449.0,833.0,166.0,1025.0,1198.0,5.9,44.7,0.4186,22,1,4.0,3.6,2.3,2.6,1.7,1.3512205968861322,5.5,2004-12-21 22:00:00,12,-0.5000000000000004,0.8660254037844384,3.400000000000001,0.9539392014169198,2.0166666666666666,1.3512205968861322
2004-12-21 23:00:00,21/12/2004,23.00.00,1.5,927.0,5.8,289.0,965.0,140.0,918.0,1007.0,5.8,43.4,0.4037,23,1,2.3,3.9,2.5,1.5,1.1,1.3418568143229617,5.5,2004-12-21 23:00:00,12,-0.25881904510252157,0.9659258262890681,2.6000000000000005,1.2767145334803454,2.033333333333333,1.3418568143229617
2004-12-22 00:00:00,22/12/2004,00.00.00,1.5,952.0,6.6,268.0,948.0,133.0,937.0,976.0,5.8,42.5,0.3937,0,2,1.5,4.0,3.1,1.7,1.1,1.3322096714465375,5.5,2004-12-22 00:00:00,12,0.0,1.0,1.7666666666666673,0.4618802153516143,2.05,1.3322096714465375
2004-12-22 01:00:00,22/12/2004,01.00.00,2.2,987.0,7.6,343.0,913.0,144.0,949.0,1013.0,5.6,42.0,0.3856,1,2,1.5,2.3,3.6,2.2,1.5,1.3272983893958405,5.5,2004-12-22 01:00:00,12,0.25881904510252074,0.9659258262890683,1.733333333333334,0.4041451884326389,2.0791666666666666,1.3272983893958405
2004-12-22 02:00:00,22/12/2004,02.00.00,1.3,902.0,5.0,222.0,1048.0,126.0,872.0,868.0,5.3,42.3,0.3806,2,2,2.2,1.5,3.9,2.1,0.5,1.2955819575371104,5.5,2004-12-22 02:00:00,12,0.49999999999999994,0.8660254037844387,1.6666666666666672,0.4725815626251748,2.1125,1.2955819575371104
2004-12-22 03:00:00,22/12/2004,03.00.00,0.9,833.0,2.9,,1135.0,,814.0,760.0,5.1,43.5,0.3852,3,2,1.3,1.5,4.0,2.2,0.3,1.264502823762915,5.5,2004-12-22 03:00:00,12,0.7071067811865475,0.7071067811865476,1.4666666666666675,0.6658328118478756,2.1374999999999997,1.264502823762915
2004-12-22 04:00:00,22/12/2004,04.00.00,,776.0,1.3,87.0,1391.0,72.0,770.0,585.0,5.1,44.8,0.3967,4,2,0.9,2.2,2.3,2.3,0.2,,,2004-12-22 04:00:00,12,0.8660254037844386,0.5000000000000001,1.100000000000001,0.2828427124742956,2.2217391304347824,1.222127995729049
2004-12-22 05:00:00,22/12/2004,05.00.00,0.5,812.0,1.5,89.0,1309.0,70.0,774.0,616.0,5.2,45.9,0.4099,5,2,,1.3,1.5,2.5,0.3,,,2004-12-22 05:00:00,12,0.9659258262890683,0.25881904510252074,0.7000000000000008,0.2828427124742706,2.2304347826086954,1.208468144767182
2004-12-22 06:00:00,22/12/2004,06.00.00,0.5,821.0,1.7,103.0,1270.0,74.0,807.0,678.0,4.7,49.0,0.4209,6,2,0.5,0.9,1.5,3.1,0.6,,,2004-12-22 06:00:00,12,1.0,6.123233995736766e-17,0.5,0.0,2.226086956521739,1.214764246227671
2004-12-22 07:00:00,22/12/2004,07.00.00,0.9,932.0,3.8,254.0,944.0,124.0,875.0,936.0,4.5,51.8,0.4418,7,2,0.5,,2.2,3.6,0.7,,,2004-12-22 07:00:00,12,0.9659258262890683,-0.25881904510252063,0.6333333333333339,0.23094010767563444,2.2347826086956517,1.2040117394671623
2004-12-22 08:00:00,22/12/2004,08.00.00,2.0,1069.0,8.8,481.0,782.0,152.0,1054.0,1110.0,4.5,53.0,0.4495,8,2,0.9,0.5,1.3,3.9,2.6,,,2004-12-22 08:00:00,12,0.8660254037844387,-0.49999999999999983,1.133333333333334,0.7767453465153444,2.2086956521739127,1.2022377028155393
2004-12-22 09:00:00,22/12/2004,09.00.00,3.2,1137.0,12.5,638.0,681.0,174.0,1151.0,1258.0,4.8,53.1,0.4605,9,2,2.0,0.5,0.9,4.0,5.5,,,2004-12-22 09:00:00,12,0.7071067811865476,-0.7071067811865475,2.0333333333333337,1.150362261782461,2.108695652173913,0.9935762053759984
2004-12-22 10:00:00,22/12/2004,10.00.00,2.3,1009.0,8.7,492.0,791.0,161.0,1015.0,1080.0,7.8,42.0,0.4464,10,2,3.2,0.9,,2.3,2.6,,,2004-12-22 10:00:00,12,0.49999999999999994,-0.8660254037844387,2.5000000000000004,0.6244997998397869,2.0956521739130434,0.9887909333531854
2004-12-22 11:00:00,22/12/2004,11.00.00,1.8,962.0,7.5,413.0,841.0,120.0,969.0,949.0,9.3,37.6,0.4391,11,2,2.3,2.0,0.5,1.5,1.5,,,2004-12-22 11:00:00,12,0.258819045102521,-0.9659258262890682,2.433333333333334,0.7094598884597112,2.108695652173913,0.9825352380811522
2004-12-22 12:00:00,22/12/2004,12.00.00,2.1,972.0,8.2,364.0,827.0,111.0,1012.0,894.0,10.0,34.2,0.4212,12,2,1.8,3.2,0.5,1.5,1.7,,,2004-12-22 12:00:00,12,1.2246467991473532e-16,-1.0,2.066666666666667,0.2516611478422109,2.126086956521739,0.9785041419080786
2004-12-22 13:00:00,22/12/2004,13.00.00,1.9,968.0,8.5,299.0,831.0,128.0,991.0,882.0,10.3,32.6,0.4094,13,2,2.1,2.3,0.9,2.2,2.2,,,2004-12-22 13:00:00,12,-0.2588190451025208,-0.9659258262890683,1.9333333333333338,0.15275252316494414,2.11304347826087,0.9794731180246073
2004-12-22 14:00:00,22/12/2004,14.00.00,2.4,939.0,8.1,342.0,884.0,133.0,969.0,872.0,9.8,31.8,0.3858,14,2,1.9,1.8,2.0,1.3,2.1,,,2004-12-22 14:00:00,12,-0.4999999999999998,-0.8660254037844388,2.133333333333334,0.2516611478422133,2.126086956521739,0.9812873693194113
2004-12-22 15:00:00,22/12/2004,15.00.00,2.1,901.0,6.7,309.0,1061.0,121.0,907.0,751.0,9.8,30.3,0.3658,15,2,2.4,2.1,3.2,0.9,2.2,,,2004-12-22 15:00:00,12,-0.7071067811865471,-0.7071067811865479,2.1333333333333337,0.2516611478422133,2.1217391304347823,0.981166523601174
2004-12-22 16:00:00,22/12/2004,16.00.00,2.8,975.0,9.0,367.0,874.0,147.0,989.0,928.0,9.6,29.6,0.3545,16,2,2.1,1.9,2.3,,2.3,,,2004-12-22 16:00:00,12,-0.8660254037844384,-0.5000000000000004,2.433333333333334,0.3511884584283281,2.143478260869565,0.9907876054187512
2004-12-22 17:00:00,22/12/2004,17.00.00,3.3,1028.0,11.3,357.0,774.0,136.0,1024.0,1160.0,8.1,32.5,0.3516,17,2,2.8,2.4,1.8,0.5,2.5,,,2004-12-22 17:00:00,12,-0.9659258262890683,-0.25881904510252063,2.733333333333334,0.6027713773341188,2.1782608695652175,1.0175534481111472
2004-12-22 18:00:00,22/12/2004,18.00.00,2.9,998.0,9.9,345.0,806.0,153.0,984.0,1090.0,6.8,36.1,0.3575,18,2,3.3,2.1,2.1,0.5,3.1,,,2004-12-22 18:00:00,12,-1.0,-1.8369701987210297e-16,3.0000000000000004,0.2645751311063492,2.1695652173913045,1.0101461562155427
2004-12-22 19:00:00,22/12/2004,19.00.00,3.9,1094.0,13.6,483.0,708.0,178.0,1086.0,1274.0,6.4,36.5,0.3519,19,2,2.9,2.8,1.9,0.9,3.6,,,2004-12-22 19:00:00,12,-0.9659258262890684,0.2588190451025203,3.366666666666667,0.503322295684665,2.1826086956521737,1.0311741647766424
2004-12-22 20:00:00,22/12/2004,20.00.00,4.1,1128.0,15.4,480.0,672.0,174.0,1163.0,1340.0,5.9,37.8,0.3528,20,2,3.9,3.3,2.4,2.0,3.9,,,2004-12-22 20:00:00,12,-0.8660254037844386,0.5000000000000001,3.633333333333334,0.6429100507328266,2.1913043478260867,1.0470360953569253
2004-12-22 21:00:00,22/12/2004,21.00.00,3.3,1111.0,11.4,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621,21,2,4.1,2.9,2.1,3.2,4.0,,,2004-12-22 21:00:00,12,-0.7071067811865477,0.7071067811865474,3.766666666666667,0.4163331998931722,2.160869565217391,1.0012442851657704
2004-12-22 22:00:00,22/12/2004,22.00.00,3.3,1121.0,11.2,504.0,725.0,169.0,1053.0,1354.0,4.8,45.1,0.3925,22,2,3.3,3.9,2.8,2.3,2.3,,,2004-12-22 22:00:00,12,-0.5000000000000004,0.8660254037844384,3.5666666666666664,0.4618802153516479,2.204347826086956,1.0288909567055942
2004-12-22 23:00:00,22/12/2004,23.00.00,1.9,956.0,5.7,248.0,915.0,132.0,861.0,1084.0,4.5,43.9,0.3728,23,2,3.3,4.1,3.3,1.8,1.5,,,2004-12-22 23:00:00,12,-0.25881904510252157,0.9659258262890681,2.8333333333333335,0.8082903768654379,2.2217391304347824,1.0197845234697078
2004-12-23 00:00:00,23/12/2004,00.00.00,2.0,973.0,5.4,241.0,916.0,127.0,883.0,1086.0,5.2,44.1,0.3939,0,3,1.9,3.3,2.9,2.1,1.5,,,2004-12-23 00:00:00,12,0.0,1.0,2.4000000000000004,0.7810249675906209,2.243478260869565,1.0089716127895065
2004-12-23 01:00:00,23/12/2004,01.00.00,1.9,952.0,5.5,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896,1,3,2.0,3.3,3.9,1.9,2.2,,,2004-12-23 01:00:00,12,0.25881904510252074,0.9659258262890683,1.9333333333333336,0.05773502691828626,2.2304347826086954,1.0114951950673357
2004-12-23 02:00:00,23/12/2004,02.00.00,2.1,969.0,5.2,292.0,889.0,128.0,914.0,1064.0,3.0,52.5,0.4021,2,3,1.9,1.9,4.1,2.4,1.3,,,2004-12-23 02:00:00,12,0.49999999999999994,0.8660254037844387,2.0000000000000004,0.09999999999961563,2.2652173913043474,0.9916050788550376
2004-12-23 03:00:00,23/12/2004,03.00.00,1.7,919.0,3.7,,955.0,,882.0,979.0,2.3,56.3,0.4134,3,3,2.1,2.0,3.3,2.1,0.9,,,2004-12-23 03:00:00,12,0.7071067811865475,0.7071067811865476,1.9000000000000004,0.19999999999980342,2.3,0.9548917120900251
2004-12-23 04:00:00,23/12/2004,04.00.00,1.3,874.0,3.1,129.0,985.0,85.0,867.0,930.0,1.5,61.4,0.4235,4,3,1.7,1.9,3.3,2.8,,0.9559500926879925,4.1,2004-12-23 04:00:00,12,0.8660254037844386,0.5000000000000001,1.7000000000000004,0.3999999999998973,2.2583333333333333,0.9559500926879925
2004-12-23 05:00:00,23/12/2004,05.00.00,1.1,806.0,1.6,106.0,1206.0,77.0,807.0,783.0,4.0,50.4,0.4154,5,3,1.3,2.1,1.9,3.3,0.5,0.9149324834518656,4.1,2004-12-23 05:00:00,12,0.9659258262890683,0.25881904510252074,1.3666666666666671,0.3055050463302451,2.283333333333333,0.9149324834518656
2004-12-23 06:00:00,23/12/2004,06.00.00,1.2,874.0,2.5,125.0,1096.0,78.0,847.0,831.0,2.8,55.2,0.4177,6,3,1.1,1.7,2.0,2.9,0.5,0.8654290215288504,4.1,2004-12-23 06:00:00,12,1.0,6.123233995736766e-17,1.2000000000000002,0.09999999999954454,2.3124999999999996,0.8654290215288504
2004-12-23 07:00:00,23/12/2004,07.00.00,1.8,961.0,5.3,267.0,917.0,115.0,960.0,983.0,1.2,61.4,0.4159,7,3,1.2,1.3,1.9,3.9,0.9,0.8198621305094614,4.1,2004-12-23 07:00:00,12,0.9659258262890683,-0.25881904510252063,1.3666666666666671,0.3785938897199019,2.3499999999999996,0.8198621305094614
2004-12-23 08:00:00,23/12/2004,08.00.00,3.6,1195.0,13.4,543.0,668.0,169.0,1166.0,1315.0,1.4,61.3,0.4208,8,3,1.8,1.1,2.1,4.1,2.0,0.854485182748224,4.1,2004-12-23 08:00:00,12,0.8660254037844387,-0.49999999999999983,2.2000000000000006,1.2489995996796504,2.4166666666666665,0.854485182748224
2004-12-23 09:00:00,23/12/2004,09.00.00,3.7,1184.0,15.0,496.0,651.0,174.0,1178.0,1389.0,2.2,58.1,0.4218,9,3,3.6,1.2,1.7,3.3,3.2,0.8801247441229141,4.1,2004-12-23 09:00:00,12,0.7071067811865476,-0.7071067811865475,3.0333333333333337,1.0692676621563357,2.4374999999999996,0.8801247441229141
2004-12-23 10:00:00,23/12/2004,10.00.00,3.4,1135.0,12.8,491.0,685.0,171.0,1120.0,1396.0,4.3,49.4,0.4138,10,3,3.7,1.8,1.3,3.3,2.3,0.9010460909249024,4.1,2004-12-23 10:00:00,12,0.49999999999999994,-0.8660254037844387,3.566666666666667,0.15275252316503696,2.483333333333333,0.9010460909249024
2004-12-23 11:00:00,23/12/2004,11.00.00,4.0,1211.0,15.9,667.0,620.0,179.0,1221.0,1585.0,6.6,42.5,0.416,11,3,3.4,3.6,1.1,1.9,1.8,0.939588253947735,4.1,2004-12-23 11:00:00,12,0.258819045102521,-0.9659258262890682,3.7000000000000006,0.2999999999999237,2.5749999999999997,0.939588253947735
2004-12-23 12:00:00,23/12/2004,12.00.00,3.8,1228.0,15.9,693.0,621.0,193.0,1202.0,1628.0,8.0,38.3,0.4133,12,3,4.0,3.7,1.2,2.0,2.1,0.9659323797859098,4.1,2004-12-23 12:00:00,12,1.2246467991473532e-16,-1.0,3.733333333333333,0.3055050463303154,2.6458333333333335,0.9659323797859098
2004-12-23 13:00:00,23/12/2004,13.00.00,4.1,1247.0,16.3,707.0,598.0,210.0,1237.0,1692.0,9.1,36.1,0.4172,13,3,3.8,3.4,1.8,1.9,1.9,0.9959974244772156,4.1,2004-12-23 13:00:00,12,-0.2588190451025208,-0.9659258262890683,3.966666666666667,0.15275252316506088,2.7375000000000003,0.9959974244772156
2004-12-23 14:00:00,23/12/2004,14.00.00,4.9,1336.0,18.6,777.0,567.0,224.0,1320.0,1828.0,10.0,34.7,0.4259,14,3,4.1,4.0,3.6,2.1,2.4,1.0858443585590527,4.9,2004-12-23 14:00:00,12,-0.4999999999999998,-0.8660254037844388,4.266666666666667,0.568624070307702,2.8416666666666663,1.0858443585590527
2004-12-23 15:00:00,23/12/2004,15.00.00,3.3,1205.0,12.8,512.0,652.0,175.0,1168.0,1476.0,11.0,33.0,0.4331,15,3,4.9,3.8,3.7,1.7,2.1,1.0778064142816621,4.9,2004-12-23 15:00:00,12,-0.7071067811865471,-0.7071067811865479,4.1000000000000005,0.7999999999999765,2.891666666666666,1.0778064142816621
2004-12-23 16:00:00,23/12/2004,16.00.00,4.3,1305.0,17.9,587.0,565.0,177.0,1325.0,1640.0,11.3,33.6,0.4504,16,3,3.3,4.1,3.4,1.3,2.8,1.115105441170279,4.9,2004-12-23 16:00:00,12,-0.8660254037844384,-0.5000000000000004,4.166666666666667,0.8082903768654536,2.954166666666667,1.115105441170279
2004-12-23 17:00:00,23/12/2004,17.00.00,6.6,1568.0,29.0,864.0,455.0,208.0,1661.0,2046.0,9.4,41.3,0.4888,17,3,4.3,4.9,4.0,1.1,3.3,1.3403168563300034,6.6,2004-12-23 17:00:00,12,-0.9659258262890683,-0.25881904510252063,4.733333333333333,1.6921386861995993,3.0916666666666663,1.3403168563300034
2004-12-23 18:00:00,23/12/2004,18.00.00,8.5,1630.0,33.1,1089.0,421.0,247.0,1757.0,2238.0,8.0,45.9,0.4936,18,3,6.6,3.3,3.8,1.2,2.9,1.7348725050261395,8.5,2004-12-23 18:00:00,12,-1.0,-1.8369701987210297e-16,6.466666666666666,2.1031722072463155,3.3249999999999997,1.7348725050261395
2004-12-23 19:00:00,23/12/2004,19.00.00,8.7,1704.0,36.1,1070.0,402.0,242.0,1820.0,2480.0,7.1,50.3,0.51,19,3,8.5,4.3,4.1,1.8,3.9,2.0517754771650014,8.7,2004-12-23 19:00:00,12,-0.9659258262890684,0.2588190451025203,7.933333333333333,1.1590225767142603,3.525,2.0517754771650014
2004-12-23 20:00:00,23/12/2004,20.00.00,9.1,1701.0,36.3,1220.0,402.0,252.0,1832.0,2415.0,6.2,56.9,0.5419,20,3,8.7,6.6,4.9,3.6,4.1,2.345516846104997,9.1,2004-12-23 20:00:00,12,-0.8660254037844386,0.5000000000000001,8.766666666666666,0.30550504633046277,3.733333333333333,2.345516846104997
2004-12-23 21:00:00,23/12/2004,21.00.00,7.2,1564.0,26.3,1076.0,472.0,228.0,1574.0,2181.0,6.3,57.9,0.5575,21,3,9.1,8.5,3.3,3.7,3.3,2.44708862806871,9.1,2004-12-23 21:00:00,12,-0.7071067811865477,0.7071067811865474,8.333333333333332,1.0016652800878003,3.8958333333333335,2.44708862806871
2004-12-23 22:00:00,23/12/2004,22.00.00,5.0,1441.0,20.6,825.0,517.0,196.0,1389.0,2051.0,6.2,56.8,0.5421,22,3,7.2,8.7,4.3,3.4,3.3,2.4536869625412567,9.1,2004-12-23 22:00:00,12,-0.5000000000000004,0.8660254037844384,7.099999999999999,2.051828452868324,3.9666666666666663,2.4536869625412567
2004-12-23 23:00:00,23/12/2004,23.00.00,4.2,1376.0,17.0,740.0,549.0,190.0,1283.0,2041.0,6.1,54.7,0.5201,23,3,5.0,9.1,6.6,4.0,1.9,2.414055310774438,9.1,2004-12-23 23:00:00,12,-0.25881904510252157,0.9659258262890681,5.466666666666666,1.553490693030805,4.0625,2.414055310774438
